codigo_municipio,nome_municipio,sigla_uf,regiao,area_km2
280620,Salgado,SE,Nordeste,247.579
280630,Santa Luzia do Itanhy,SE,Nordeste,325.259
280640,Santana do São Francisco,SE,Nordeste,44.017
280650,Santa Rosa de Lima,SE,Nordeste,67.672
280660,Santo Amaro das Brotas,SE,Nordeste,236.965
280670,São Cristóvão,SE,Nordeste,438.037
280680,São Domingos,SE,Nordeste,101.999
280690,São Francisco,SE,Nordeste,83.985
280700,São Miguel do Aleixo,SE,Nordeste,140.041
280710,Simão Dias,SE,Nordeste,560.199
280720,Siriri,SE,Nordeste,168.343
280730,Telha,SE,Nordeste,47.86
280740,Tobias Barreto,SE,Nordeste,1024.645
280750,Tomar do Geru,SE,Nordeste,304.837
280760,Umbaúba,SE,Nordeste,117.514
290010,Abaíra,BA,Nordeste,538.679
290020,Abaré,BA,Nordeste,1604.923
290030,Acajutiba,BA,Nordeste,181.475
290035,Adustina,BA,Nordeste,629.1
290040,Água Fria,BA,Nordeste,742.775
290050,Érico Cardoso,BA,Nordeste,735.249
290060,Aiquara,BA,Nordeste,167.877
290070,Alagoinhas,BA,Nordeste,707.836
290080,Alcobaça,BA,Nordeste,1477.929
290090,Almadina,BA,Nordeste,245.236
290100,Amargosa,BA,Nordeste,431.654
290110,Amélia Rodrigues,BA,Nordeste,166.872
290115,América Dourada,BA,Nordeste,822.373
290120,Anagé,BA,Nordeste,1899.685
290130,Andaraí,BA,Nordeste,1589.786
290135,Andorinha,BA,Nordeste,1362.386
290140,Angical,BA,Nordeste,1530.643
290150,Anguera,BA,Nordeste,187.84
290160,Antas,BA,Nordeste,326.36
290170,Antônio Cardoso,BA,Nordeste,293.53
290180,Antônio Gonçalves,BA,Nordeste,345.282
290190,Aporá,BA,Nordeste,479.262
290195,Apuarema,BA,Nordeste,150.83
290200,Aracatu,BA,Nordeste,1489.804
290205,Araçás,BA,Nordeste,474.577
290210,Araci,BA,Nordeste,1496.246
290220,Aramari,BA,Nordeste,368.947
290225,Arataca,BA,Nordeste,435.962
290230,Aratuípe,BA,Nordeste,174.012
290240,Aurelino Leal,BA,Nordeste,445.394
290250,Baianópolis,BA,Nordeste,3321.752
290260,Baixa Grande,BA,Nordeste,967.515
290265,Banzaê,BA,Nordeste,409.508
290270,Barra,BA,Nordeste,11428.112
290280,Barra da Estiva,BA,Nordeste,1657.414
290290,Barra do Choça,BA,Nordeste,765.931
290300,Barra do Mendes,BA,Nordeste,1436.299
290310,Barra do Rocha,BA,Nordeste,214.411
290320,Barreiras,BA,Nordeste,8059.305
290323,Barro Alto,BA,Nordeste,414.506
290327,Barrocas,BA,Nordeste,207.297
290330,Barro Preto,BA,Nordeste,201.585
290340,Belmonte,BA,Nordeste,1920.631
290350,Belo Campo,BA,Nordeste,772.757
290360,Biritinga,BA,Nordeste,553.762
290370,Boa Nova,BA,Nordeste,848.857
290380,Boa Vista do Tupim,BA,Nordeste,2972.112
290390,Bom Jesus da Lapa,BA,Nordeste,4114.493
290395,Bom Jesus da Serra,BA,Nordeste,467.907
290400,Boninal,BA,Nordeste,896.857
290405,Bonito,BA,Nordeste,791.276
290410,Boquira,BA,Nordeste,1426.233
290420,Botuporã,BA,Nordeste,627.613
290430,Brejões,BA,Nordeste,518.566
290440,Brejolândia,BA,Nordeste,2247.207
290450,Brotas de Macaúbas,BA,Nordeste,2520.811
290460,Brumado,BA,Nordeste,2207.613
290470,Buerarema,BA,Nordeste,219.487
290475,Buritirama,BA,Nordeste,4046.741
290480,Caatiba,BA,Nordeste,512.436
290485,Cabaceiras do Paraguaçu,BA,Nordeste,222.027
290490,Cachoeira,BA,Nordeste,394.893
290500,Caculé,BA,Nordeste,610.47
290510,Caém,BA,Nordeste,540.909
290515,Caetanos,BA,Nordeste,767.144
290520,Caetité,BA,Nordeste,2651.537
290530,Cafarnaum,BA,Nordeste,643.666
290540,Cairu,BA,Nordeste,448.846
290550,Caldeirão Grande,BA,Nordeste,458.311
290560,Camacan,BA,Nordeste,584.848
290570,Camaçari,BA,Nordeste,785.421
290580,Camamu,BA,Nordeste,839.702
290590,Campo Alegre de Lourdes,BA,Nordeste,2914.573
290600,Campo Formoso,BA,Nordeste,7161.83
290610,Canápolis,BA,Nordeste,460.388
290620,Canarana,BA,Nordeste,579.726
290630,Canavieiras,BA,Nordeste,1334.279
290640,Candeal,BA,Nordeste,447.577
290650,Candeias,BA,Nordeste,251.808
290660,Candiba,BA,Nordeste,433.642
290670,Cândido Sales,BA,Nordeste,1169.814
290680,Cansanção,BA,Nordeste,1351.891
290682,Canudos,BA,Nordeste,3564.627
290685,Capela do Alto Alegre,BA,Nordeste,629.585
290687,Capim Grosso,BA,Nordeste,464.776
290689,Caraíbas,BA,Nordeste,805.629
290690,Caravelas,BA,Nordeste,2375.525
290700,Cardeal da Silva,BA,Nordeste,293.456
290710,Carinhanha,BA,Nordeste,2525.512
290720,Casa Nova,BA,Nordeste,9648.942
290730,Castro Alves,BA,Nordeste,713.789
290740,Catolândia,BA,Nordeste,702.504
290750,Catu,BA,Nordeste,426.956
290755,Caturama,BA,Nordeste,716.254
290760,Central,BA,Nordeste,566.975
290770,Chorrochó,BA,Nordeste,3005.319
290780,Cícero Dantas,BA,Nordeste,817.023
290790,Cipó,BA,Nordeste,168.33
290800,Coaraci,BA,Nordeste,274.501
290810,Cocos,BA,Nordeste,10138.25
290820,Conceição da Feira,BA,Nordeste,164.799
290830,Conceição do Almeida,BA,Nordeste,284.837
290840,Conceição do Coité,BA,Nordeste,1015.249
290850,Conceição do Jacuípe,BA,Nordeste,114.869
290860,Conde,BA,Nordeste,931.106
290870,Condeúba,BA,Nordeste,1348.039
290880,Contendas do Sincorá,BA,Nordeste,977.455
290890,Coração de Maria,BA,Nordeste,378.421
290900,Cordeiros,BA,Nordeste,523.64
290910,Coribe,BA,Nordeste,2665.141
290920,Coronel João Sá,BA,Nordeste,797.434
290930,Correntina,BA,Nordeste,11504.316
290940,Cotegipe,BA,Nordeste,4282.775
290950,Cravolândia,BA,Nordeste,182.518
290960,Crisópolis,BA,Nordeste,636.609
290970,Cristópolis,BA,Nordeste,1052.839
290980,Cruz das Almas,BA,Nordeste,139.118
290990,Curaçá,BA,Nordeste,5950.614
291000,Dário Meira,BA,Nordeste,413.637
291005,Dias d'Ávila,BA,Nordeste,183.759
291010,Dom Basílio,BA,Nordeste,689.513
291020,Dom Macedo Costa,BA,Nordeste,94.778
291030,Elísio Medrado,BA,Nordeste,179.329
291040,Encruzilhada,BA,Nordeste,1890.133
291050,Entre Rios,BA,Nordeste,1187.767
291060,Esplanada,BA,Nordeste,1299.356
291070,Euclides da Cunha,BA,Nordeste,2025.368
291072,Eunápolis,BA,Nordeste,1425.979
291075,Fátima,BA,Nordeste,368.342
291077,Feira da Mata,BA,Nordeste,1176.504
291080,Feira de Santana,BA,Nordeste,1304.427
291085,Filadélfia,BA,Nordeste,579.687
291090,Firmino Alves,BA,Nordeste,172.353
291100,Floresta Azul,BA,Nordeste,321.013
291110,Formosa do Rio Preto,BA,Nordeste,15634.328
291120,Gandu,BA,Nordeste,229.66
291125,Gavião,BA,Nordeste,384.592
291130,Gentio do Ouro,BA,Nordeste,3817.946
291140,Glória,BA,Nordeste,1566.609
291150,Gongogi,BA,Nordeste,202.194
291160,Governador Mangabeira,BA,Nordeste,106.848
291165,Guajeru,BA,Nordeste,871.975
291170,Guanambi,BA,Nordeste,1272.367
291180,Guaratinga,BA,Nordeste,2189.404
291185,Heliópolis,BA,Nordeste,314.669
291190,Iaçu,BA,Nordeste,2342.497
291200,Ibiassucê,BA,Nordeste,483.27
291210,Ibicaraí,BA,Nordeste,230.953
291220,Ibicoara,BA,Nordeste,817.355
291230,Ibicuí,BA,Nordeste,1139.378
291240,Ibipeba,BA,Nordeste,1382.009
291250,Ibipitanga,BA,Nordeste,954.373
291260,Ibiquera,BA,Nordeste,698.245
291270,Ibirapitanga,BA,Nordeste,472.664
291280,Ibirapuã,BA,Nordeste,770.866
291290,Ibirataia,BA,Nordeste,318.129
291300,Ibitiara,BA,Nordeste,1834.003
291310,Ibititá,BA,Nordeste,573.033
291320,Ibotirama,BA,Nordeste,1740.113
291330,Ichu,BA,Nordeste,138.016
291340,Igaporã,BA,Nordeste,836.561
291345,Igrapiúna,BA,Nordeste,591.312
291350,Iguaí,BA,Nordeste,860.223
291360,Ilhéus,BA,Nordeste,1588.556
291370,Inhambupe,BA,Nordeste,1082.283
291380,Ipecaetá,BA,Nordeste,372.565
291390,Ipiaú,BA,Nordeste,280.454
291400,Ipirá,BA,Nordeste,3105.285
291410,Ipupiara,BA,Nordeste,1055.76
291420,Irajuba,BA,Nordeste,459.047
291430,Iramaia,BA,Nordeste,1708.114
291440,Iraquara,BA,Nordeste,991.821
291450,Irará,BA,Nordeste,267.88
291460,Irecê,BA,Nordeste,319.175
291465,Itabela,BA,Nordeste,924.914
291470,Itaberaba,BA,Nordeste,2386.387
291480,Itabuna,BA,Nordeste,401.028
291490,Itacaré,BA,Nordeste,726.265
291500,Itaeté,BA,Nordeste,1331.822
291510,Itagi,BA,Nordeste,310.621
291520,Itagibá,BA,Nordeste,810.994
291530,Itagimirim,BA,Nordeste,876.791
291535,Itaguaçu da Bahia,BA,Nordeste,4310.255
291540,Itaju do Colônia,BA,Nordeste,1226.908
291550,Itajuípe,BA,Nordeste,270.752
291560,Itamaraju,BA,Nordeste,2360.584
291570,Itamari,BA,Nordeste,143.479
291580,Itambé,BA,Nordeste,1534.58
291590,Itanagra,BA,Nordeste,533.632
291600,Itanhém,BA,Nordeste,1394.174
291610,Itaparica,BA,Nordeste,121.373
291620,Itapé,BA,Nordeste,452.716
291630,Itapebi,BA,Nordeste,1031.879
291640,Itapetinga,BA,Nordeste,1651.158
291650,Itapicuru,BA,Nordeste,1557.688
291660,Itapitanga,BA,Nordeste,420.664
291670,Itaquara,BA,Nordeste,344.093
291680,Itarantim,BA,Nordeste,1674.03
291685,Itatim,BA,Nordeste,547.509
291690,Itiruçu,BA,Nordeste,322.243
291700,Itiúba,BA,Nordeste,1650.592
291710,Itororó,BA,Nordeste,313.839
291720,Ituaçu,BA,Nordeste,1199.374
291730,Ituberá,BA,Nordeste,415.428
291733,Iuiu,BA,Nordeste,1535.229
291735,Jaborandi,BA,Nordeste,9955.111
291740,Jacaraci,BA,Nordeste,1332.42
291750,Jacobina,BA,Nordeste,2192.906
291760,Jaguaquara,BA,Nordeste,924.512
291770,Jaguarari,BA,Nordeste,2466.009
291780,Jaguaripe,BA,Nordeste,863.424
291790,Jandaíra,BA,Nordeste,640.772
291800,Jequié,BA,Nordeste,2969.039
291810,Jeremoabo,BA,Nordeste,4267.489
291820,Jiquiriçá,BA,Nordeste,238.66
291830,Jitaúna,BA,Nordeste,262.05
291835,João Dourado,BA,Nordeste,913.258
291840,Juazeiro,BA,Nordeste,6721.592
291845,Jucuruçu,BA,Nordeste,1457.656
291850,Jussara,BA,Nordeste,1355.173
291855,Jussari,BA,Nordeste,327.998
291860,Jussiape,BA,Nordeste,589.763
291870,Lafaiete Coutinho,BA,Nordeste,498.11
291875,Lagoa Real,BA,Nordeste,912.22
291880,Laje,BA,Nordeste,449.835
291890,Lajedão,BA,Nordeste,624.77
291900,Lajedinho,BA,Nordeste,846.728
291905,Lajedo do Tabocal,BA,Nordeste,382.937
291910,Lamarão,BA,Nordeste,189.26
291915,Lapão,BA,Nordeste,642.882
291920,Lauro de Freitas,BA,Nordeste,57.942
291930,Lençóis,BA,Nordeste,1282.981
291940,Licínio de Almeida,BA,Nordeste,856.626
291950,Livramento de Nossa Senhora,BA,Nordeste,1952.51
291955,Luís Eduardo Magalhães,BA,Nordeste,4033.04
291960,Macajuba,BA,Nordeste,701.17
291970,Macarani,BA,Nordeste,1210.106
291980,Macaúbas,BA,Nordeste,2459.102
291990,Macururé,BA,Nordeste,2545.857
291992,Madre de Deus,BA,Nordeste,33.032
291995,Maetinga,BA,Nordeste,614.834
292000,Maiquinique,BA,Nordeste,588.296
292010,Mairi,BA,Nordeste,906.679
292020,Malhada,BA,Nordeste,1971.632
292030,Malhada de Pedras,BA,Nordeste,550.82
292040,Manoel Vitorino,BA,Nordeste,2201.763
292045,Mansidão,BA,Nordeste,3129.588
292050,Maracás,BA,Nordeste,2413.27
292060,Maragogipe,BA,Nordeste,437.61
292070,Maraú,BA,Nordeste,848.885
292080,Marcionílio Souza,BA,Nordeste,1099.284
292090,Mascote,BA,Nordeste,742.689
292100,Mata de São João,BA,Nordeste,605.169
292105,Matina,BA,Nordeste,773.852
292110,Medeiros Neto,BA,Nordeste,1314.108
292120,Miguel Calmon,BA,Nordeste,1599.673
292130,Milagres,BA,Nordeste,420.357
292140,Mirangaba,BA,Nordeste,1751.777
292145,Mirante,BA,Nordeste,1172.861
292150,Monte Santo,BA,Nordeste,3034.196
292160,Morpará,BA,Nordeste,2093.86
292170,Morro do Chapéu,BA,Nordeste,5745.765
292180,Mortugaba,BA,Nordeste,528.214
292190,Mucugê,BA,Nordeste,2462.689
292200,Mucuri,BA,Nordeste,1787.422
292205,Mulungu do Morro,BA,Nordeste,646.621
292210,Mundo Novo,BA,Nordeste,1491.989
292220,Muniz Ferreira,BA,Nordeste,104.54
292225,Muquém do São Francisco,BA,Nordeste,3852.11
292230,Muritiba,BA,Nordeste,86.311
292240,Mutuípe,BA,Nordeste,275.854
292250,Nazaré,BA,Nordeste,278.63
292260,Nilo Peçanha,BA,Nordeste,388.936
292265,Nordestina,BA,Nordeste,465.407
292270,Nova Canaã,BA,Nordeste,804.617
292273,Nova Fátima,BA,Nordeste,346.785
292275,Nova Ibiá,BA,Nordeste,203.2
292280,Nova Itarana,BA,Nordeste,475.381
292285,Nova Redenção,BA,Nordeste,565.356
292290,Nova Soure,BA,Nordeste,966.993
292300,Nova Viçosa,BA,Nordeste,1316.398
292303,Novo Horizonte,BA,Nordeste,627.5
292305,Novo Triunfo,BA,Nordeste,299.125
292310,Olindina,BA,Nordeste,637.316
292320,Oliveira dos Brejinhos,BA,Nordeste,3313.435
292330,Ouriçangas,BA,Nordeste,156.982
292335,Ourolândia,BA,Nordeste,1544.985
292340,Palmas de Monte Alto,BA,Nordeste,2559.973
292350,Palmeiras,BA,Nordeste,737.797
292360,Paramirim,BA,Nordeste,1087.067
292370,Paratinga,BA,Nordeste,2624.998
292380,Paripiranga,BA,Nordeste,442.186
292390,Pau Brasil,BA,Nordeste,626.306
292400,Paulo Afonso,BA,Nordeste,1544.388
292405,Pé de Serra,BA,Nordeste,596.772
292410,Pedrão,BA,Nordeste,158.487
292420,Pedro Alexandre,BA,Nordeste,889.572
292430,Piatã,BA,Nordeste,1825.855
292440,Pilão Arcado,BA,Nordeste,11597.932
292450,Pindaí,BA,Nordeste,628.469
292460,Pindobaçu,BA,Nordeste,495.845
292465,Pintadas,BA,Nordeste,647.144
292467,Piraí do Norte,BA,Nordeste,193.427
292470,Piripá,BA,Nordeste,504.396
292480,Piritiba,BA,Nordeste,980.331
292490,Planaltino,BA,Nordeste,955.454
292500,Planalto,BA,Nordeste,769.001
292510,Poções,BA,Nordeste,937.856
292520,Pojuca,BA,Nordeste,314.931
292525,Ponto Novo,BA,Nordeste,530.143
292530,Porto Seguro,BA,Nordeste,2285.734
292540,Potiraguá,BA,Nordeste,1111.567
292550,Prado,BA,Nordeste,1692.1
292560,Presidente Dutra,BA,Nordeste,232.064
292570,Presidente Jânio Quadros,BA,Nordeste,1208.566
292575,Presidente Tancredo Neves,BA,Nordeste,441.82
292580,Queimadas,BA,Nordeste,2011.06
292590,Quijingue,BA,Nordeste,1380.798
292593,Quixabeira,BA,Nordeste,366.387
292595,Rafael Jambeiro,BA,Nordeste,1090.552
292600,Remanso,BA,Nordeste,4571.634
292610,Retirolândia,BA,Nordeste,242.331
292620,Riachão das Neves,BA,Nordeste,5969.305
292630,Riachão do Jacuípe,BA,Nordeste,1155.417
292640,Riacho de Santana,BA,Nordeste,3183.361
292650,Ribeira do Amparo,BA,Nordeste,666.036
292660,Ribeira do Pombal,BA,Nordeste,1228.125
292665,Ribeirão do Largo,BA,Nordeste,1363.7
292670,Rio de Contas,BA,Nordeste,1115.252
292680,Rio do Antônio,BA,Nordeste,779.046
292690,Rio do Pires,BA,Nordeste,656.223
292700,Rio Real,BA,Nordeste,739.776
292710,Rodelas,BA,Nordeste,2207.159
292720,Ruy Barbosa,BA,Nordeste,1991.772
292730,Salinas da Margarida,BA,Nordeste,150.569
292740,Salvador,BA,Nordeste,692.589
292750,Santa Bárbara,BA,Nordeste,347.021
292760,Santa Brígida,BA,Nordeste,934.46
292770,Santa Cruz Cabrália,BA,Nordeste,1462.958
292780,Santa Cruz da Vitória,BA,Nordeste,284.083
292790,Santa Inês,BA,Nordeste,374.526
292800,Santaluz,BA,Nordeste,1623.445
292805,Santa Luzia,BA,Nordeste,824.473
292810,Santa Maria da Vitória,BA,Nordeste,1984.91
292820,Santana,BA,Nordeste,1909.353
292830,Santanópolis,BA,Nordeste,222.686
292840,Santa Rita de Cássia,BA,Nordeste,6030.491
292850,Santa Terezinha,BA,Nordeste,719.258
292860,Santo Amaro,BA,Nordeste,494.502
292870,Santo Antônio de Jesus,BA,Nordeste,261.74
292880,Santo Estêvão,BA,Nordeste,360.334
292890,São Desidério,BA,Nordeste,15158.737
292895,São Domingos,BA,Nordeste,289.963
292900,São Félix,BA,Nordeste,103.226
292905,São Félix do Coribe,BA,Nordeste,1751.671
292910,São Felipe,BA,Nordeste,222.407
292920,São Francisco do Conde,BA,Nordeste,269.737
292925,São Gabriel,BA,Nordeste,1146.054
292930,São Gonçalo dos Campos,BA,Nordeste,294.768
292935,São José da Vitória,BA,Nordeste,127.925
292937,São José do Jacuípe,BA,Nordeste,362.365
292940,São Miguel das Matas,BA,Nordeste,230.906
292950,São Sebastião do Passé,BA,Nordeste,536.678
292960,Sapeaçu,BA,Nordeste,131.218
292970,Sátiro Dias,BA,Nordeste,949.223
292975,Saubara,BA,Nordeste,166.428
292980,Saúde,BA,Nordeste,509.098
292990,Seabra,BA,Nordeste,2402.17
293000,Sebastião Laranjeiras,BA,Nordeste,1982.037
293010,Senhor do Bonfim,BA,Nordeste,789.36
293015,Serra do Ramalho,BA,Nordeste,2341.701
293020,Sento Sé,BA,Nordeste,11980.158
293030,Serra Dourada,BA,Nordeste,1592.249
293040,Serra Preta,BA,Nordeste,595.294
293050,Serrinha,BA,Nordeste,583.311
293060,Serrolândia,BA,Nordeste,322.021
293070,Simões Filho,BA,Nordeste,201.529
293075,Sítio do Mato,BA,Nordeste,1627.804
293076,Sítio do Quinto,BA,Nordeste,656.837
293077,Sobradinho,BA,Nordeste,1359.08
293080,Souto Soares,BA,Nordeste,1026.638
293090,Tabocas do Brejo Velho,BA,Nordeste,1437.188
293100,Tanhaçu,BA,Nordeste,1277.514
293105,Tanque Novo,BA,Nordeste,729.516
293110,Tanquinho,BA,Nordeste,243.838
293120,Taperoá,BA,Nordeste,454.081
293130,Tapiramutá,BA,Nordeste,714.691
293135,Teixeira de Freitas,BA,Nordeste,1165.618
293140,Teodoro Sampaio,BA,Nordeste,244.613
293150,Teofilândia,BA,Nordeste,351.892
293160,Teolândia,BA,Nordeste,289.782
293170,Terra Nova,BA,Nordeste,193.241
293180,Tremedal,BA,Nordeste,2017.644
293190,Tucano,BA,Nordeste,2198.237
293200,Uauá,BA,Nordeste,3060.865
293210,Ubaíra,BA,Nordeste,663.892
293220,Ubaitaba,BA,Nordeste,181.102
293230,Ubatã,BA,Nordeste,177.643
293240,Uibaí,BA,Nordeste,545.297
293245,Umburanas,BA,Nordeste,1775.633
293250,Una,BA,Nordeste,1126.733
293260,Urandi,BA,Nordeste,902.402
293270,Uruçuca,BA,Nordeste,510.097
293280,Utinga,BA,Nordeste,633.761
293290,Valença,BA,Nordeste,1123.975
293300,Valente,BA,Nordeste,394.877
293305,Várzea da Roça,BA,Nordeste,468.407
293310,Várzea do Poço,BA,Nordeste,206.478
293315,Várzea Nova,BA,Nordeste,1225.088
293317,Varzedo,BA,Nordeste,221.399
293320,Vera Cruz,BA,Nordeste,297.537
293325,Vereda,BA,Nordeste,782.159
293330,Vitória da Conquista,BA,Nordeste,3254.186
293340,Wagner,BA,Nordeste,522.37
293345,Wanderley,BA,Nordeste,2920.579
293350,Wenceslau Guimarães,BA,Nordeste,655.056
293360,Xique-Xique,BA,Nordeste,5079.659
310010,Abadia dos Dourados,MG,Sudeste,880.461
310020,Abaeté,MG,Sudeste,1817.067
310030,Abre Campo,MG,Sudeste,470.551
310040,Acaiaca,MG,Sudeste,101.886
310050,Açucena,MG,Sudeste,815.422
310060,Água Boa,MG,Sudeste,1320.344
310070,Água Comprida,MG,Sudeste,492.167
310080,Aguanil,MG,Sudeste,232.091
310090,Águas Formosas,MG,Sudeste,820.079
310100,Águas Vermelhas,MG,Sudeste,1256.607
310110,Aimorés,MG,Sudeste,1348.913
310120,Aiuruoca,MG,Sudeste,649.68
310130,Alagoa,MG,Sudeste,161.356
310140,Albertina,MG,Sudeste,58.01
310150,Além Paraíba,MG,Sudeste,510.25
310160,Alfenas,MG,Sudeste,850.446
310163,Alfredo Vasconcelos,MG,Sudeste,130.815
310170,Almenara,MG,Sudeste,2294.426
310180,Alpercata,MG,Sudeste,166.972
310190,Alpinópolis,MG,Sudeste,460.685
310200,Alterosa,MG,Sudeste,362.01
310205,Alto Caparaó,MG,Sudeste,103.69
310210,Alto Rio Doce,MG,Sudeste,518.053
310220,Alvarenga,MG,Sudeste,295.691
310230,Alvinópolis,MG,Sudeste,599.443
310240,Alvorada de Minas,MG,Sudeste,374.008
310250,Amparo do Serra,MG,Sudeste,136.186
310260,Andradas,MG,Sudeste,469.396
310270,Cachoeira de Pajeú,MG,Sudeste,695.672
310280,Andrelândia,MG,Sudeste,1005.285
310285,Angelândia,MG,Sudeste,185.211
310290,Antônio Carlos,MG,Sudeste,529.915
310300,Antônio Dias,MG,Sudeste,787.061
310310,Antônio Prado de Minas,MG,Sudeste,83.802
310320,Araçaí,MG,Sudeste,187.53
310330,Aracitaba,MG,Sudeste,106.608
310340,Araçuaí,MG,Sudeste,2236.279
310350,Araguari,MG,Sudeste,2729.777
310360,Arantina,MG,Sudeste,89.42
310370,Araponga,MG,Sudeste,303.793
310375,Araporã,MG,Sudeste,294.354
310380,Arapuá,MG,Sudeste,173.894
310390,Araújos,MG,Sudeste,245.522
310400,Araxá,MG,Sudeste,1164.062
310410,Arceburgo,MG,Sudeste,162.875
310420,Arcos,MG,Sudeste,509.873
310430,Areado,MG,Sudeste,283.124
310440,Argirita,MG,Sudeste,159.378
310445,Aricanduva,MG,Sudeste,243.329
310450,Arinos,MG,Sudeste,5279.419
310460,Astolfo Dutra,MG,Sudeste,158.891
310470,Ataléia,MG,Sudeste,1836.933
310480,Augusto de Lima,MG,Sudeste,1254.832
310490,Baependi,MG,Sudeste,750.554
310500,Baldim,MG,Sudeste,556.266
310510,Bambuí,MG,Sudeste,1455.819
310520,Bandeira,MG,Sudeste,483.789
310530,Bandeira do Sul,MG,Sudeste,47.266
310540,Barão de Cocais,MG,Sudeste,340.14
310550,Barão do Monte Alto,MG,Sudeste,198.313
310560,Barbacena,MG,Sudeste,759.186
310570,Barra Longa,MG,Sudeste,383.628
310590,Barroso,MG,Sudeste,82.07
310600,Bela Vista de Minas,MG,Sudeste,109.25
310610,Belmiro Braga,MG,Sudeste,393.086
310620,Belo Horizonte,MG,Sudeste,331.337
310630,Belo Oriente,MG,Sudeste,334.909
310640,Belo Vale,MG,Sudeste,364.94
310650,Berilo,MG,Sudeste,587.106
310660,Bertópolis,MG,Sudeste,427.803
310665,Berizal,MG,Sudeste,488.756
310670,Betim,MG,Sudeste,344.076
310680,Bias Fortes,MG,Sudeste,283.535
310690,Bicas,MG,Sudeste,140.082
310700,Biquinhas,MG,Sudeste,458.948
310710,Boa Esperança,MG,Sudeste,860.669
310720,Bocaina de Minas,MG,Sudeste,503.77
310730,Bocaiúva,MG,Sudeste,3206.757
310740,Bom Despacho,MG,Sudeste,1213.546
310750,Bom Jardim de Minas,MG,Sudeste,412.021
310760,Bom Jesus da Penha,MG,Sudeste,208.349
310770,Bom Jesus do Amparo,MG,Sudeste,195.611
310780,Bom Jesus do Galho,MG,Sudeste,592.289
310790,Bom Repouso,MG,Sudeste,229.845
310800,Bom Sucesso,MG,Sudeste,705.046
310810,Bonfim,MG,Sudeste,300.471
310820,Bonfinópolis de Minas,MG,Sudeste,1850.487
310825,Bonito de Minas,MG,Sudeste,3936.455
310830,Borda da Mata,MG,Sudeste,301.108
310840,Botelhos,MG,Sudeste,334.089
310850,Botumirim,MG,Sudeste,1568.884
310855,Brasilândia de Minas,MG,Sudeste,2509.694
310860,Brasília de Minas,MG,Sudeste,1399.484
310870,Brás Pires,MG,Sudeste,223.351
310880,Braúnas,MG,Sudeste,378.318
310890,Brazópolis,MG,Sudeste,367.688
310900,Brumadinho,MG,Sudeste,640.63
310910,Bueno Brandão,MG,Sudeste,356.15
310920,Buenópolis,MG,Sudeste,1599.881
310925,Bugre,MG,Sudeste,161.491
310930,Buritis,MG,Sudeste,5225.186
310940,Buritizeiro,MG,Sudeste,7218.401
310945,Cabeceira Grande,MG,Sudeste,1033.055
310950,Cabo Verde,MG,Sudeste,368.206
310960,Cachoeira da Prata,MG,Sudeste,61.425
310970,Cachoeira de Minas,MG,Sudeste,304.243
310980,Cachoeira Dourada,MG,Sudeste,203.07
310990,Caetanópolis,MG,Sudeste,156.039
311000,Caeté,MG,Sudeste,542.531
311010,Caiana,MG,Sudeste,106.465
311020,Cajuri,MG,Sudeste,83.038
311030,Caldas,MG,Sudeste,711.414
311040,Camacho,MG,Sudeste,223.001
311050,Camanducaia,MG,Sudeste,528.688
311060,Cambuí,MG,Sudeste,244.567
311070,Cambuquira,MG,Sudeste,246.38
311080,Campanário,MG,Sudeste,442.398
311090,Campanha,MG,Sudeste,335.587
311100,Campestre,MG,Sudeste,577.843
311110,Campina Verde,MG,Sudeste,3650.749
311115,Campo Azul,MG,Sudeste,505.914
311120,Campo Belo,MG,Sudeste,528.225
311130,Campo do Meio,MG,Sudeste,275.426
